Marital_status,Application_mode,Application_order,Course,Daytime_evening_attendance,Previous_qualification,Previous_qualification_grade,Nacionality,Mothers_qualification,Fathers_qualification,Mothers_occupation,Fathers_occupation,Admission_grade,Displaced,Educational_special_needs,Debtor,Tuition_fees_up_to_date,Gender,Scholarship_holder,Age_at_enrollment,International,Curricular_units_1st_sem_credited,Curricular_units_1st_sem_enrolled,Curricular_units_1st_sem_evaluations,Curricular_units_1st_sem_approved,Curricular_units_1st_sem_grade,Curricular_units_1st_sem_without_evaluations,Curricular_units_2nd_sem_credited,Curricular_units_2nd_sem_enrolled,Curricular_units_2nd_sem_evaluations,Curricular_units_2nd_sem_approved,Curricular_units_2nd_sem_grade,Curricular_units_2nd_sem_without_evaluations,Unemployment_rate,Inflation_rate,GDP,is_dropout,academic_performance,success_ratio,student_age,has_debt,has_scholarship,fees_updated,actual_status,predicted_status,prediction_probability,status_label,prediction_label,prediction_correct,risk_level
1,1,1,9500,1,1,132.0,1,19,1,9,5,123.4,0,0,0,1,0,1,18,0,0,7,7,7,14.604285714285712,0,0,8,9,8,15.68333333333333,0,11.1,0.6,2.02,0,15.143809523809521,0.9999993333337778,18,0,1,1,0,0,0.025665702,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
1,17,1,9254,1,1,126.0,1,1,1,9,9,124.3,0,0,0,1,0,1,19,0,0,6,8,6,11.166666666666666,0,0,6,7,4,13.4,0,16.2,0.3,-0.92,0,12.283333333333333,0.8333326388894676,19,0,1,1,0,0,0.05730441,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
1,17,4,9500,1,1,129.0,1,38,37,9,5,120.0,1,0,0,1,0,0,19,0,0,8,8,7,12.454285714285716,0,0,8,8,7,12.454285714285716,0,10.8,1.4,1.74,0,12.454285714285716,0.8749994531253418,19,0,0,1,0,0,0.034254845,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
1,1,1,9853,1,1,123.0,1,1,38,9,6,121.6,1,0,0,1,0,0,18,0,0,7,12,5,12.0,0,0,7,9,6,12.666666666666666,0,11.1,0.6,2.02,0,12.333333333333332,0.7857137244901968,18,0,0,1,0,0,0.18070737,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
1,10,1,9773,1,1,152.0,22,38,37,5,9,152.0,1,0,0,1,0,0,22,1,0,6,8,6,11.666666666666666,0,0,6,6,6,13.0,0,12.7,3.7,-1.7,0,12.333333333333332,0.9999991666673611,22,0,0,1,0,0,0.075132705,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
1,16,2,9238,1,1,122.0,1,19,37,9,7,127.3,1,0,0,1,0,1,19,0,0,6,8,4,11.25,0,0,6,6,6,12.0,0,10.8,1.4,1.74,0,11.625,0.8333326388894676,19,0,1,1,0,0,0.052290775,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
1,1,2,9500,1,1,134.0,1,19,19,4,7,131.0,1,0,0,1,1,0,18,0,0,7,9,7,14.594444444444443,0,0,8,10,8,13.472,0,15.5,2.8,-4.06,0,14.033222222222221,0.9999993333337778,18,0,0,1,0,0,0.04246498,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
1,44,1,9003,1,39,130.0,1,37,37,9,10,130.0,0,0,0,1,1,0,25,0,0,6,6,0,0.0,0,0,6,8,0,0.0,0,15.5,2.8,-4.06,1,0.0,0.0,25,0,0,1,1,1,0.89074105,Dropout,Diprediksi Dropout,Benar,Risiko Sangat Tinggi
1,1,1,9238,1,1,135.0,1,1,1,9,9,133.3,0,0,0,1,0,1,20,0,0,6,6,6,12.0,0,0,6,7,6,12.857142857142858,0,11.1,0.6,2.02,0,12.428571428571429,0.9999991666673611,20,0,1,1,0,0,0.019786973,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
1,43,1,9500,1,1,125.0,1,37,37,9,7,123.6,1,0,0,1,0,1,18,0,0,7,8,5,12.86,0,0,7,8,5,12.86,0,7.6,2.6,0.32,0,12.86,0.7142852040819971,18,0,1,1,0,0,0.073547274,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
1,39,1,9991,0,1,130.0,1,37,37,9,9,130.1,0,0,0,1,0,0,25,0,0,5,8,3,11.0,0,0,5,8,3,11.25,0,10.8,1.4,1.74,0,11.125,0.5999994000006,25,0,0,1,0,1,0.7907235,Tidak Dropout,Diprediksi Dropout,Salah,Risiko Sangat Tinggi
1,39,1,9085,1,19,133.1,1,3,1,2,5,103.0,0,0,0,1,1,0,25,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,10.8,1.4,1.74,1,0.0,0.0,25,0,0,1,1,1,0.9454812,Dropout,Diprediksi Dropout,Benar,Risiko Sangat Tinggi
1,43,1,9991,0,39,160.0,1,37,37,9,9,160.0,0,0,0,1,0,0,24,0,3,10,16,3,11.666666666666666,0,3,10,24,6,11.833333333333334,0,9.4,-0.8,-3.12,1,11.75,0.4499997750001125,24,0,0,1,1,0,0.40890685,Dropout,Diprediksi Tidak Dropout,Salah,Risiko Sedang
1,1,5,9238,1,1,126.0,1,30,19,0,2,121.5,1,0,0,1,0,0,18,0,0,6,8,6,11.333333333333334,0,0,6,6,6,11.666666666666666,0,7.6,2.6,0.32,0,11.5,0.9999991666673611,18,0,0,1,0,0,0.037201844,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
1,1,3,9773,1,1,138.0,1,3,1,2,3,135.9,1,0,0,1,0,0,18,0,0,6,7,6,14.857142857142858,0,0,6,6,6,14.666666666666666,0,13.9,-0.3,0.79,0,14.761904761904763,0.9999991666673611,18,0,0,1,0,0,0.07252706,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
1,1,1,9130,1,1,164.0,1,34,1,0,0,163.0,0,0,0,1,0,0,18,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,7.6,2.6,0.32,1,0.0,0.0,18,0,0,1,1,1,0.951454,Dropout,Diprediksi Dropout,Benar,Risiko Sangat Tinggi
4,39,1,8014,0,19,133.1,1,34,34,0,0,100.0,0,0,0,1,0,0,48,0,0,6,11,1,10.0,0,0,6,11,1,11.0,0,9.4,-0.8,-3.12,1,10.5,0.16666652777789354,48,0,0,1,1,1,0.9377453,Dropout,Diprediksi Dropout,Benar,Risiko Sangat Tinggi
1,17,1,171,1,1,158.0,1,3,3,3,3,151.4,1,0,0,0,0,0,19,0,6,12,12,12,13.0,0,4,11,14,11,13.25,0,8.9,1.4,3.51,0,13.125,0.9999995652175804,19,0,0,0,0,0,0.097865194,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
1,1,1,9147,1,1,143.0,1,1,1,4,6,138.8,0,0,0,0,1,0,18,0,0,5,9,3,11.333333333333334,0,0,5,8,2,13.5,0,8.9,1.4,3.51,0,12.416666666666668,0.49999950000050003,18,0,0,0,0,1,0.7997676,Tidak Dropout,Diprediksi Dropout,Salah,Risiko Sangat Tinggi
1,39,1,9670,1,1,100.0,1,1,1,4,4,120.0,0,0,0,1,1,0,26,0,0,5,7,3,11.333333333333334,0,0,5,7,3,13.666666666666666,0,9.4,-0.8,-3.12,1,12.5,0.5999994000006,26,0,0,1,1,1,0.51877475,Dropout,Diprediksi Dropout,Benar,Risiko Tinggi
1,16,4,9773,1,1,109.0,1,37,37,9,3,137.0,1,0,0,1,0,1,18,0,0,6,7,6,12.666666666666666,0,0,6,8,5,12.8,0,10.8,1.4,1.74,0,12.733333333333334,0.9166659027784144,18,0,1,1,0,0,0.096123256,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
1,43,1,9991,0,2,110.0,1,37,37,9,9,112.9,0,0,0,1,0,0,38,0,14,15,16,14,10.928571428571429,0,12,14,16,12,11.833333333333334,0,9.4,-0.8,-3.12,1,11.380952380952381,0.8965514149822708,38,0,0,1,1,0,0.31428185,Dropout,Diprediksi Tidak Dropout,Salah,Risiko Sedang
1,1,1,9147,1,1,150.0,1,34,19,0,4,152.8,1,0,0,1,1,1,18,0,0,5,7,4,12.75,0,0,5,5,0,0.0,0,7.6,2.6,0.32,1,6.375,0.3999996000004,18,0,1,1,1,1,0.94473284,Dropout,Diprediksi Dropout,Benar,Risiko Sangat Tinggi
1,1,1,9130,1,1,151.0,1,3,1,2,4,151.0,1,0,0,1,0,0,18,0,0,6,11,6,14.444444444444445,0,0,6,6,6,13.333333333333334,0,16.2,0.3,-0.92,0,13.88888888888889,0.9999991666673611,18,0,0,1,0,0,0.04681433,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
1,17,1,9500,1,1,135.0,1,19,38,9,9,129.2,0,0,0,1,0,1,18,0,0,7,7,7,14.145714285714286,0,0,8,9,8,13.627777777777778,0,11.1,0.6,2.02,0,13.886746031746032,0.9999993333337778,18,0,1,1,0,0,0.020846523,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
1,1,3,9773,1,1,121.0,1,19,19,3,3,116.1,0,0,0,1,0,1,18,0,0,6,6,6,13.166666666666666,0,0,6,6,6,12.166666666666666,0,12.4,0.5,1.79,0,12.666666666666666,0.9999991666673611,18,0,1,1,0,0,0.04328165,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
1,1,1,9254,1,1,132.0,1,1,38,9,9,120.1,1,0,0,1,1,1,20,0,0,6,7,6,13.571428571428571,0,0,6,8,6,13.166666666666666,0,8.9,1.4,3.51,0,13.369047619047619,0.9999991666673611,20,0,1,1,0,0,0.02241677,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
1,1,4,9119,1,1,126.0,1,3,19,2,9,123.6,1,0,0,1,1,0,18,0,0,5,6,5,12.4,0,0,5,9,3,13.0,0,8.9,1.4,3.51,1,12.7,0.7999992000008,18,0,0,1,1,0,0.08944653,Dropout,Diprediksi Tidak Dropout,Salah,Risiko Rendah
1,43,1,9085,1,1,162.0,1,2,1,4,4,162.0,0,0,0,1,0,0,19,0,0,6,7,6,15.0,0,0,6,8,6,15.625,0,12.4,0.5,1.79,0,15.3125,0.9999991666673611,19,0,0,1,0,0,0.03786843,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
1,44,1,9003,1,39,150.0,1,1,38,6,6,150.0,1,0,0,1,1,0,21,0,0,6,12,4,11.8,0,0,6,11,4,11.875,0,16.2,0.3,-0.92,1,11.8375,0.6666661111115741,21,0,0,1,1,0,0.18294261,Dropout,Diprediksi Tidak Dropout,Salah,Risiko Rendah
1,1,1,9003,1,1,148.0,1,19,37,9,9,131.6,1,0,0,1,1,0,19,0,8,12,17,11,12.0,2,4,12,21,12,12.307692307692308,0,15.5,2.8,-4.06,0,12.153846153846153,0.9583329340279442,19,0,0,1,0,0,0.031295743,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
1,1,1,9085,1,1,140.0,1,3,1,2,4,124.1,0,0,0,1,0,0,18,0,0,5,12,5,14.5,2,0,5,5,5,13.6,0,9.4,-0.8,-3.12,0,14.05,0.9999990000010001,18,0,0,1,0,0,0.039745037,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
1,1,3,9500,1,1,132.0,1,38,38,9,9,119.3,1,0,0,1,0,0,19,0,0,8,8,7,11.98857142857143,0,0,8,8,7,11.98857142857143,0,10.8,1.4,1.74,0,11.98857142857143,0.8749994531253418,19,0,0,1,0,0,0.03263219,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
1,1,1,9556,1,1,135.0,1,37,38,7,9,125.8,0,0,0,1,0,1,20,0,0,7,14,7,10.642857142857142,0,0,8,8,8,11.55,0,12.7,3.7,-1.7,0,11.096428571428572,0.9999993333337778,20,0,1,1,0,0,0.022561291,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
1,7,1,9556,1,3,130.0,1,1,37,4,8,130.0,0,0,0,0,1,0,23,0,3,7,7,3,13.666666666666666,0,3,8,8,3,11.333333333333334,4,10.8,1.4,1.74,1,12.5,0.39999973333351113,23,0,0,0,1,1,0.94714385,Dropout,Diprediksi Dropout,Benar,Risiko Sangat Tinggi
1,1,2,9556,1,1,125.0,1,38,1,9,3,116.3,1,0,0,1,0,0,18,0,0,7,8,7,13.428571428571429,0,0,8,8,8,15.3125,0,16.2,0.3,-0.92,0,14.370535714285715,0.9999993333337778,18,0,0,1,0,0,0.03935862,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
1,43,1,9500,1,1,120.0,1,1,1,5,8,112.0,1,0,0,1,0,1,19,0,0,8,15,7,11.571428571428571,0,0,8,15,7,11.571428571428571,0,12.7,3.7,-1.7,0,11.571428571428571,0.8749994531253418,19,0,1,1,0,0,0.03524577,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
1,1,3,9500,1,1,139.0,1,3,1,4,1,126.0,1,0,0,1,1,0,18,0,0,8,15,5,12.288,1,0,8,15,5,12.288,1,10.8,1.4,1.74,1,12.288,0.6249996093752441,18,0,0,1,1,0,0.22271276,Dropout,Diprediksi Tidak Dropout,Salah,Risiko Rendah
1,17,5,9500,1,1,140.0,1,1,1,4,3,131.1,1,0,0,1,0,0,18,0,0,7,7,7,13.19,0,0,8,8,8,14.23125,0,11.1,0.6,2.02,0,13.710625,0.9999993333337778,18,0,0,1,0,0,0.052437913,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
1,17,1,9238,1,1,135.0,1,1,19,4,4,129.1,0,0,0,1,0,0,19,0,0,6,6,6,14.666666666666666,0,0,6,7,6,14.571428571428571,0,15.5,2.8,-4.06,0,14.619047619047619,0.9999991666673611,19,0,0,1,0,0,0.027674364,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
1,39,1,9085,1,1,130.0,1,37,19,9,7,130.0,1,0,0,1,0,0,28,0,0,5,13,4,11.25,1,0,5,11,4,10.5,0,12.7,3.7,-1.7,0,10.875,0.7999992000008,28,0,0,1,0,0,0.19790566,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
1,1,1,9238,1,1,133.1,1,38,38,191,192,118.0,0,0,1,1,0,1,20,0,0,6,7,5,11.4,0,0,6,9,6,11.5,0,8.9,1.4,3.51,0,11.45,0.9166659027784144,20,1,1,1,0,0,0.009234177,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
1,18,2,9773,1,1,109.0,1,1,1,4,4,109.0,1,0,0,0,0,0,20,0,0,6,6,0,0.0,0,0,6,0,0,0.0,0,8.9,1.4,3.51,1,0.0,0.0,20,0,0,0,1,1,0.98420715,Dropout,Diprediksi Dropout,Benar,Risiko Sangat Tinggi
1,17,2,9500,1,1,145.0,1,19,37,5,9,130.5,1,0,0,1,0,0,18,0,0,8,8,7,14.24,0,0,8,8,7,14.24,0,10.8,1.4,1.74,0,14.24,0.8749994531253418,18,0,0,1,0,0,0.03748222,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
1,7,1,9147,1,3,130.0,1,37,19,9,8,130.0,0,0,0,1,0,0,21,0,4,9,9,9,10.88888888888889,0,3,10,18,10,11.615384615384617,0,10.8,1.4,1.74,0,11.252136752136753,0.9999994736844876,21,0,0,1,0,0,0.02292065,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
1,17,3,9556,1,1,131.0,1,19,38,9,7,128.5,0,0,0,1,0,1,18,0,0,7,9,7,12.855555555555556,0,0,8,8,8,13.9125,0,12.7,3.7,-1.7,0,13.384027777777778,0.9999993333337778,18,0,1,1,0,0,0.03066171,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
1,17,3,9254,1,1,118.0,1,19,1,4,4,115.9,1,0,0,1,1,1,18,0,0,6,7,6,12.142857142857142,0,0,6,8,6,11.333333333333334,0,8.9,1.4,3.51,0,11.738095238095237,0.9999991666673611,18,0,1,1,0,0,0.024000308,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
1,1,2,9773,1,1,150.0,41,1,37,9,7,130.8,0,0,0,1,0,1,20,1,0,6,9,5,11.8,0,0,6,9,5,11.833333333333334,0,15.5,2.8,-4.06,0,11.816666666666666,0.8333326388894676,20,0,1,1,0,0,0.118637174,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
2,39,2,9556,1,1,133.1,105,1,3,9,2,152.8,1,0,0,1,0,0,28,1,0,7,9,7,12.428571428571429,0,0,8,8,8,12.3,0,12.4,0.5,1.79,0,12.364285714285714,0.9999993333337778,28,0,0,1,0,0,0.061820414,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
1,17,1,9238,1,1,158.0,1,1,1,5,6,140.5,0,0,0,1,0,1,20,0,0,6,9,6,11.333333333333334,0,0,6,6,6,12.333333333333334,0,10.8,1.4,1.74,0,11.833333333333334,0.9999991666673611,20,0,1,1,0,0,0.015792407,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
1,39,1,9119,1,1,138.7,1,1,12,4,3,111.3,0,0,0,1,1,0,27,0,1,6,7,3,12.0,0,2,6,7,2,11.0,0,13.9,-0.3,0.79,1,11.5,0.4166663194447338,27,0,0,1,1,1,0.8071153,Dropout,Diprediksi Dropout,Benar,Risiko Sangat Tinggi
1,1,2,9119,1,1,140.0,1,19,19,9,9,125.7,1,0,0,1,1,0,18,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,9.4,-0.8,-3.12,0,0.0,0.0,18,0,0,1,0,1,0.7815425,Tidak Dropout,Diprediksi Dropout,Salah,Risiko Sangat Tinggi
1,17,4,9070,1,1,160.0,1,1,19,5,7,155.5,1,0,0,1,0,0,18,0,0,6,6,6,14.0,0,0,6,6,6,15.0,0,11.1,0.6,2.02,0,14.5,0.9999991666673611,18,0,0,1,0,0,0.037578333,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
1,1,3,9773,1,1,145.0,1,38,38,9,5,133.1,0,0,0,1,0,1,20,0,0,6,9,4,13.0,0,0,6,13,4,11.25,0,10.8,1.4,1.74,0,12.125,0.6666661111115741,20,0,1,1,0,0,0.31916878,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Sedang
4,43,1,9670,1,1,150.0,1,37,37,9,6,110.0,0,0,0,1,0,0,40,0,4,8,8,8,11.625,0,3,7,12,5,11.2,0,9.4,-0.8,-3.12,0,11.4125,0.8666660888892741,40,0,0,1,0,0,0.10585284,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
1,1,1,9238,1,1,116.0,1,38,38,9,8,108.7,1,0,0,1,1,0,18,0,0,6,9,5,11.0,0,0,6,12,0,0.0,0,11.1,0.6,2.02,1,5.5,0.4166663194447338,18,0,0,1,1,1,0.7952775,Dropout,Diprediksi Dropout,Benar,Risiko Sangat Tinggi
1,1,1,9238,1,1,127.0,1,1,19,4,3,141.7,1,0,0,1,1,0,22,0,0,6,6,6,12.666666666666666,0,0,6,6,6,13.833333333333334,0,10.8,1.4,1.74,1,13.25,0.9999991666673611,22,0,0,1,1,0,0.03510861,Dropout,Diprediksi Tidak Dropout,Salah,Risiko Rendah
1,17,1,9773,1,1,120.0,1,1,38,5,5,121.4,0,0,0,0,0,0,20,0,0,6,7,4,13.0,0,0,6,7,5,13.8,0,12.4,0.5,1.79,1,13.4,0.7499993750005208,20,0,0,0,1,1,0.64006937,Dropout,Diprediksi Dropout,Benar,Risiko Tinggi
1,17,1,9070,1,1,122.0,1,1,1,4,8,123.8,1,0,1,0,0,1,18,0,0,6,6,6,11.833333333333334,0,0,6,8,6,11.0,0,12.7,3.7,-1.7,1,11.416666666666668,0.9999991666673611,18,1,1,0,1,1,0.62076503,Dropout,Diprediksi Dropout,Benar,Risiko Tinggi
1,43,1,9003,1,1,119.0,1,37,37,9,6,119.0,0,0,1,1,1,0,23,0,0,6,6,0,0.0,0,0,6,8,0,0.0,0,15.5,2.8,-4.06,1,0.0,0.0,23,1,0,1,1,1,0.7837096,Dropout,Diprediksi Dropout,Benar,Risiko Sangat Tinggi
1,1,1,9147,1,1,129.0,1,37,37,9,7,117.8,0,0,0,1,0,1,19,0,0,5,6,4,11.0,0,0,5,9,4,13.857142857142858,0,10.8,1.4,1.74,0,12.428571428571429,0.7999992000008,19,0,1,1,0,0,0.040994033,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
1,1,1,9773,1,1,143.0,1,1,38,8,8,136.7,1,0,0,1,0,1,18,0,0,6,6,6,13.833333333333334,0,0,6,6,6,14.0,0,11.1,0.6,2.02,1,13.916666666666668,0.9999991666673611,18,0,1,1,1,0,0.03398675,Dropout,Diprediksi Tidak Dropout,Salah,Risiko Rendah
1,1,1,9500,1,1,148.0,1,19,19,4,4,133.8,0,0,0,1,0,0,18,0,0,8,8,7,13.485714285714284,0,0,8,8,7,13.485714285714284,0,12.7,3.7,-1.7,0,13.485714285714284,0.8749994531253418,18,0,0,1,0,0,0.053710833,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
1,44,1,9003,1,39,130.0,1,2,3,9,6,130.0,0,0,0,1,1,0,20,0,0,6,12,4,10.8,0,0,6,13,4,12.0,0,12.4,0.5,1.79,0,11.4,0.6666661111115741,20,0,0,1,0,0,0.18696575,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
1,43,1,9556,1,1,128.0,1,38,38,7,8,123.5,1,0,0,1,0,0,22,0,0,7,14,6,10.744444444444444,1,0,8,10,8,11.8375,0,12.7,3.7,-1.7,0,11.290972222222223,0.9333327111115259,22,0,0,1,0,0,0.07542715,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
1,1,6,9500,1,1,120.0,41,1,1,9,6,114.8,1,0,0,1,0,0,21,1,0,7,11,4,13.25,0,0,7,9,5,13.82,0,11.1,0.6,2.02,0,13.535,0.6428566836737974,21,0,0,1,0,0,0.2247168,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
1,39,1,9853,1,19,133.1,1,19,4,9,4,116.0,1,0,0,1,0,0,29,0,0,7,14,0,0.0,0,0,6,6,0,0.0,0,11.1,0.6,2.02,1,0.0,0.0,29,0,0,1,1,1,0.96493065,Dropout,Diprediksi Dropout,Benar,Risiko Sangat Tinggi
1,1,3,9773,1,1,131.0,1,38,37,7,7,127.2,1,0,0,1,0,1,18,0,0,6,6,6,15.0,0,0,6,6,6,12.833333333333334,0,8.9,1.4,3.51,1,13.916666666666668,0.9999991666673611,18,0,1,1,1,0,0.03558999,Dropout,Diprediksi Tidak Dropout,Salah,Risiko Rendah
1,1,1,171,1,1,134.0,1,19,37,7,7,136.1,1,0,0,1,1,0,19,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,9.4,-0.8,-3.12,0,0.0,0.0,19,0,0,1,0,0,0.26723382,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Sedang
1,17,1,9991,0,1,120.0,1,38,3,9,3,116.9,1,0,1,0,0,0,26,0,0,5,5,0,0.0,0,0,5,6,0,0.0,0,10.8,1.4,1.74,1,0.0,0.0,26,1,0,0,1,1,0.98235047,Dropout,Diprediksi Dropout,Benar,Risiko Sangat Tinggi
1,42,1,9773,1,1,133.1,1,19,6,4,3,120.0,0,0,0,1,1,0,27,0,0,4,8,0,0.0,0,0,5,10,0,0.0,0,9.4,-0.8,-3.12,1,0.0,0.0,27,0,0,1,1,1,0.9322627,Dropout,Diprediksi Dropout,Benar,Risiko Sangat Tinggi
1,43,1,9070,1,1,125.0,1,38,37,8,7,131.7,1,0,0,1,1,0,20,0,3,6,6,4,12.75,0,3,9,12,3,12.666666666666666,0,12.4,0.5,1.79,1,12.708333333333332,0.46666635555576297,20,0,0,1,1,0,0.45474795,Dropout,Diprediksi Tidak Dropout,Salah,Risiko Sedang
2,39,1,171,1,12,110.0,1,37,37,7,7,106.0,1,0,0,1,1,0,36,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,7.6,2.6,0.32,0,0.0,0.0,36,0,0,1,0,1,0.8381319,Tidak Dropout,Diprediksi Dropout,Salah,Risiko Sangat Tinggi
1,1,1,9773,1,1,111.0,1,19,19,9,9,110.0,1,0,0,1,0,0,18,0,0,6,6,5,12.6,0,0,6,8,6,12.0,0,11.1,0.6,2.02,0,12.3,0.9166659027784144,18,0,0,1,0,0,0.08242705,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
2,42,1,9991,0,1,130.0,1,3,2,2,2,130.0,0,0,0,1,1,0,27,0,2,2,2,2,12.5,0,0,5,6,2,12.5,0,12.7,3.7,-1.7,0,12.5,0.571427755103207,27,0,0,1,0,1,0.81022143,Tidak Dropout,Diprediksi Dropout,Salah,Risiko Sangat Tinggi
1,1,1,9254,1,1,121.0,1,19,19,5,8,117.5,1,0,0,1,0,0,18,0,0,6,7,6,10.571428571428571,0,0,6,11,3,11.666666666666666,0,16.2,0.3,-0.92,0,11.119047619047619,0.7499993750005208,18,0,0,1,0,0,0.18795303,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
1,39,1,8014,0,1,133.1,1,37,37,9,9,112.5,0,0,0,1,0,1,30,0,0,7,7,6,14.666666666666666,1,0,6,7,6,14.333333333333334,0,10.8,1.4,1.74,0,14.5,0.9230762130182977,30,0,1,1,0,0,0.033333126,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
1,1,3,9085,1,1,147.0,1,19,19,9,1,135.6,1,0,0,1,0,0,20,0,0,6,7,6,16.714285714285715,0,0,6,6,6,15.333333333333334,0,13.9,-0.3,0.79,0,16.023809523809526,0.9999991666673611,20,0,0,1,0,0,0.08927951,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
2,39,1,9991,0,1,160.0,1,1,3,1,2,130.0,0,0,0,0,1,1,26,0,0,5,12,3,10.666666666666666,0,0,5,11,3,10.666666666666666,0,9.4,-0.8,-3.12,1,10.666666666666666,0.5999994000006,26,0,1,0,1,1,0.955201,Dropout,Diprediksi Dropout,Benar,Risiko Sangat Tinggi
1,1,4,171,1,1,146.0,1,1,1,9,5,151.3,1,0,0,1,0,1,19,0,6,12,12,12,12.75,0,4,11,16,11,13.25,0,8.9,1.4,3.51,0,13.0,0.9999995652175804,19,0,1,1,0,0,0.01678767,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
1,1,4,9238,1,1,130.0,1,1,19,4,5,124.8,1,0,0,1,0,0,19,0,0,6,6,6,13.0,0,0,6,8,5,13.4,0,8.9,1.4,3.51,0,13.2,0.9166659027784144,19,0,0,1,0,0,0.050436776,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
1,1,1,9085,1,1,128.0,1,19,1,5,4,135.7,1,0,0,1,0,0,20,0,0,5,7,4,12.75,0,0,5,5,5,13.4,0,10.8,1.4,1.74,0,13.075,0.8999991000009,20,0,0,1,0,0,0.0663615,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
1,17,4,9773,1,1,137.0,1,1,1,5,5,125.8,0,0,1,1,1,0,20,0,0,6,7,5,12.2,0,0,6,6,6,12.333333333333334,0,12.7,3.7,-1.7,1,12.266666666666666,0.9166659027784144,20,1,0,1,1,0,0.18166336,Dropout,Diprediksi Tidak Dropout,Salah,Risiko Rendah
1,1,5,9500,1,1,145.0,1,38,38,9,9,125.5,1,0,0,1,0,1,18,0,0,8,8,8,13.76375,0,0,8,8,8,13.76375,0,9.4,-0.8,-3.12,0,13.76375,0.9999993750003906,18,0,1,1,0,0,0.011319771,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
